040580003001,ANTIPOLO CITY HOSPITAL SYSTEM ANNEX IV-MAMBUGAN
40580003001,ANTIPOLO CITY HOSPITAL SYSTEM ANNEX IV-MAMBUGAN
040580004001,RIZAL PROVINCIAL HOSPITAL SYSTEM - ANTIPOLO ANNEX
40580004001,RIZAL PROVINCIAL HOSPITAL SYSTEM - ANTIPOLO ANNEX
040580005001,TAYTAY MATERNITY AND CHILD CARE CENTER
40580005001,TAYTAY MATERNITY AND CHILD CARE CENTER
040580006001,H-VILL HOSPITAL
40580006001,H-VILL HOSPITAL
040580007001,QUEEN MARY HELP OF CHRISTIAN HOSPITAL INC.
40580007001,QUEEN MARY HELP OF CHRISTIAN HOSPITAL INC.
040580008001,TANAY GENERAL HOSPITAL INC.
40580008001,TANAY GENERAL HOSPITAL INC.
040580009001,"PADRE PIO MATERNITY AND MEDICAL HOSPITAL, INC."
40580009001,"PADRE PIO MATERNITY AND MEDICAL HOSPITAL, INC."
040580010001,"ANGONO MEDICS HOSPITAL, INC."
40580010001,"ANGONO MEDICS HOSPITAL, INC."
040580011001,"METRO ANTIPOLO HOSPITAL AND MEDICAL CENTER, INC."
40580011001,"METRO ANTIPOLO HOSPITAL AND MEDICAL CENTER, INC."
040580012001,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.
40580012001,FATIMA UNIVERSITY MEDICAL CENTER ANTIPOLO CORP.
040580013001,DIONISIO M. CORNEL MEDICAL CENTER
40580013001,DIONISIO M. CORNEL MEDICAL CENTER
040580014001,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC."
40580014001,"CLINICA ANTIPOLO HOSPITAL AND WELLNESS CENTER, INC."
040580015001,RODRIGUEZ SUPER HEALTH CENTER
40580015001,RODRIGUEZ SUPER HEALTH CENTER
040580016001,PFCI HEALTH CENTER
40580016001,PFCI HEALTH CENTER
040580017001,SAN LORENZO RUIZ RURAL HEALTH UNIT II-B
40580017001,SAN LORENZO RUIZ RURAL HEALTH UNIT II-B
040580018001,ANGONO RURAL HEALTH UNIT II
40580018001,ANGONO RURAL HEALTH UNIT II
040580019001,NAVOTAS RURAL HEALTH UNIT
40580019001,NAVOTAS RURAL HEALTH UNIT
040580020001,MUZON RURAL HEALTH UNIT III
40580020001,MUZON RURAL HEALTH UNIT III
040580021001,SANTA ROSA HEALTH CENTER
40580021001,SANTA ROSA HEALTH CENTER
040580022001,BINANGONAN RURAL HEALTH UNIT I
40580022001,BINANGONAN RURAL HEALTH UNIT I
040580023001,SAN ISIDRO RURAL HEALTH UNIT IV
40580023001,SAN ISIDRO RURAL HEALTH UNIT IV
040580024001,BINANGONAN RURAL HEALTH UNIT IV
40580024001,BINANGONAN RURAL HEALTH UNIT IV
040580025001,ANTIPOLO RURAL HEALTH UNIT II
40580025001,ANTIPOLO RURAL HEALTH UNIT II
040580026001,GRUAR HEALTH CENTER
40580026001,GRUAR HEALTH CENTER
040580027001,ANTIPOLO CITY HEALTH OFFICE I
40580027001,ANTIPOLO CITY HEALTH OFFICE I
040580028001,BINANGONAN RURAL HEALTH UNIT III
40580028001,BINANGONAN RURAL HEALTH UNIT III
040580029001,SAN MATEO RURAL HEALTH UNIT III (DOÑA PEPENG PC)
40580029001,SAN MATEO RURAL HEALTH UNIT III (DOÑA PEPENG PC)
040580030001,SANTO NIÑO HEALTH CENTER
40580030001,SANTO NIÑO HEALTH CENTER
043120001001,QUEZON PROVINCIAL HOSPITAL NETWORK - QUEZON MEDICAL CENTER
43120001001,QUEZON PROVINCIAL HOSPITAL NETWORK - QUEZON MEDICAL CENTER
043120002001,MOUNT CARMEL DIOCESAN GENERAL HOSPITAL
43120002001,MOUNT CARMEL DIOCESAN GENERAL HOSPITAL
043120003001,LUCENA MMG GENERAL HOSPITAL
43120003001,LUCENA MMG GENERAL HOSPITAL
043120004001,BAGONG POOK DIST. III HEALTH CENTER
43120004001,BAGONG POOK DIST. III HEALTH CENTER
043120005001,BAGONG POOK DIST. II(CONCEPCION HC)
43120005001,BAGONG POOK DIST. II(CONCEPCION HC)
043120006001,DALAHICAN RURAL HEALTH UNIT
43120006001,DALAHICAN RURAL HEALTH UNIT
050050001001,LEGAZPI CITY HOSPITAL
50050001001,LEGAZPI CITY HOSPITAL
050050002001,RAPU-RAPU DISTRICT HOSPITAL
50050002001,RAPU-RAPU DISTRICT HOSPITAL
050050003001,BICOL REGIONAL HOSPITAL AND MEDICAL CENTER
50050003001,BICOL REGIONAL HOSPITAL AND MEDICAL CENTER
050050004001,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC."
50050004001,"DR. AMANDO D. COPE MEMORIAL HOSPITAL, INC."
050050005001,JAIME B. BERCES MEMORIAL HOSPITAL
50050005001,JAIME B. BERCES MEMORIAL HOSPITAL
050050006001,"UNIVERSITY OF SANTO TOMAS LEGAZPI, INC."
50050006001,"UNIVERSITY OF SANTO TOMAS LEGAZPI, INC."
050050007001,DARAGA DOCTORS' HOSPITAL
50050007001,DARAGA DOCTORS' HOSPITAL
050050008001,MANITO RURAL HEALTH UNIT
50050008001,MANITO RURAL HEALTH UNIT
050050009001,RHU BACACAY
50050009001,RHU BACACAY
050050010001,LIGAO CITY HEALTH OFFICE
50050010001,LIGAO CITY HEALTH OFFICE
050050011001,PIO DURAN RURAL HEALTH UNIT
50050011001,PIO DURAN RURAL HEALTH UNIT
050050012001,RAPU-RAPU RURAL HEALTH UNIT
50050012001,RAPU-RAPU RURAL HEALTH UNIT
050050013001,LIBON RURAL HEALTH UNIT
50050013001,LIBON RURAL HEALTH UNIT
050160001001,LABO DISTRICT HOSPITAL
50160001001,LABO DISTRICT HOSPITAL
050160002001,CAMARINES NORTE PROVINCIAL HOSPITAL
50160002001,CAMARINES NORTE PROVINCIAL HOSPITAL
050160003001,DR. MOISES V. CACAWA MEMORIAL HOSPITAL
50160003001,DR. MOISES V. CACAWA MEMORIAL HOSPITAL
050160004001,DAET DOCTORS HOSPITAL INCORPORATED
50160004001,DAET DOCTORS HOSPITAL INCORPORATED
050160005001,LEON D. HERNANDEZ MEMORIAL HOSPITAL
50160005001,LEON D. HERNANDEZ MEMORIAL HOSPITAL
050160006001,LABO RURAL HEALTH UNIT I
50160006001,LABO RURAL HEALTH UNIT I
050160007001,JOSE PANGANIBAN RURAL HEALTH UNIT I
50160007001,JOSE PANGANIBAN RURAL HEALTH UNIT I
050160008001,SAN VICENTE RURAL HEALTH UNIT
50160008001,SAN VICENTE RURAL HEALTH UNIT
050160009001,LABO RURAL HEALTH UNIT II TULAY NA LUPA
50160009001,LABO RURAL HEALTH UNIT II TULAY NA LUPA
050160010001,PARACALE MUNICIPAL HEALTH OFFICE
50160010001,PARACALE MUNICIPAL HEALTH OFFICE
050160011001,BASUD MUNICIPAL HEALTH OFFICE
50160011001,BASUD MUNICIPAL HEALTH OFFICE
050170001001,LIBMANAN DISTRICT HOSPITAL
50170001001,LIBMANAN DISTRICT HOSPITAL
050170002001,BICOL REGION GENERAL HOSPITAL AND GERIATRIC MEDICAL CENTER
50170002001,BICOL REGION GENERAL HOSPITAL AND GERIATRIC MEDICAL CENTER
050170003001,OUR LADY OF MEDIATRIX HOSPITAL
50170003001,OUR LADY OF MEDIATRIX HOSPITAL
050170004001,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF CAMARINES SUR
50170004001,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE OF CAMARINES SUR
050170005001,BALATAN RURAL HEALTH UNIT
50170005001,BALATAN RURAL HEALTH UNIT
050170006001,GAINZA RURAL HEALTH UNIT - FAMILY PLANNING CENTER
50170006001,GAINZA RURAL HEALTH UNIT - FAMILY PLANNING CENTER
050170007001,MILAOR MUNICIPAL HEALTH OFFICE
50170007001,MILAOR MUNICIPAL HEALTH OFFICE
050170008001,LAGONOY RURAL HEALTH UNIT I
50170008001,LAGONOY RURAL HEALTH UNIT I
050170009001,RURAL HEALTH UNIT CANAMAN
50170009001,RURAL HEALTH UNIT CANAMAN
050170010001,LIBMANAN RURAL HEALTH UNIT III
50170010001,LIBMANAN RURAL HEALTH UNIT III
050170011001,PILI RURAL HEALTH UNIT I
50170011001,PILI RURAL HEALTH UNIT I
050170012001,PAMPLONA RURAL HEALTH UNIT
50170012001,PAMPLONA RURAL HEALTH UNIT
050170013001,CARAMOAN RURAL HEALTH UNIT II
50170013001,CARAMOAN RURAL HEALTH UNIT II
050170014001,PRESENTACION RURAL HEALTH UNIT
50170014001,PRESENTACION RURAL HEALTH UNIT
050170015001,NABUA RURAL HEALTH UNIT II
50170015001,NABUA RURAL HEALTH UNIT II
050170016001,SAN JOSE RURAL HEALTH UNIT
50170016001,SAN JOSE RURAL HEALTH UNIT
050170017001,IRIGA CITY HEALTH OFFICE II
50170017001,IRIGA CITY HEALTH OFFICE II
050170018001,LIBMANAN RHU 2 PRIMARY CARE FACILITY
50170018001,LIBMANAN RHU 2 PRIMARY CARE FACILITY
050170019001,OCAMPO RURAL HEALTH UNT PRIMARY CARE FACILITY
50170019001,OCAMPO RURAL HEALTH UNT PRIMARY CARE FACILITY
050170020001,MAGARAO MUNICIPAL HEALTH OFFICE
50170020001,MAGARAO MUNICIPAL HEALTH OFFICE
050170021001,CARAMOAN RURAL HEALTH UNIT I
50170021001,CARAMOAN RURAL HEALTH UNIT I
050172401001,NAGA CITY GENERAL HOSPITAL
50172401001,NAGA CITY GENERAL HOSPITAL
050172402001,BICOL MEDICAL CENTER
50172402001,BICOL MEDICAL CENTER
050172403001,"ST. JOHN HOSPITAL, INC."
50172403001,"ST. JOHN HOSPITAL, INC."
050172404001,BICOL ACCESS HEALTH CENTRUM
50172404001,BICOL ACCESS HEALTH CENTRUM
050172405001,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC."
50172405001,"UNIVERSIDAD DE STA. ISABEL DE NAGA, INC."
050172406001,NAGA CITY HEALTH OFFICE
50172406001,NAGA CITY HEALTH OFFICE
050200001001,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL
50200001001,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL
050200002001,EASTERN BICOL MEDICAL CENTER
50200002001,EASTERN BICOL MEDICAL CENTER
050200003001,IMMACULATE HEART OF MARY HOSPITAL
50200003001,IMMACULATE HEART OF MARY HOSPITAL
050200004001,VIRAC MUNICIPAL HEALTH OFFICE
50200004001,VIRAC MUNICIPAL HEALTH OFFICE
050200005001,GIGMOTO RURAL HEALTH UNIT
50200005001,GIGMOTO RURAL HEALTH UNIT
050200006001,BATO RURAL HEALTH UNIT
50200006001,BATO RURAL HEALTH UNIT
050200007001,VIGA RURAL HEALTH UNIT
50200007001,VIGA RURAL HEALTH UNIT
050410001001,CATAINGAN DISTRICT HOSPITAL
50410001001,CATAINGAN DISTRICT HOSPITAL
050410002001,DIOCESAN HOSPITAL OF SAN ANTONIO DE PADUA
50410002001,DIOCESAN HOSPITAL OF SAN ANTONIO DE PADUA
050410003001,USON MAIN HEALTH CENTER
50410003001,USON MAIN HEALTH CENTER
050410004001,PIO V. CORPUZ RURAL HEALTH UNIT
50410004001,PIO V. CORPUZ RURAL HEALTH UNIT
050410005001,MOBO RURAL HEALTH UNIT
50410005001,MOBO RURAL HEALTH UNIT
050410006001,CITY HEALTH OFFICE MASBATE
50410006001,CITY HEALTH OFFICE MASBATE
050410007001,RURAL HEALTH UNIT BALENO
50410007001,RURAL HEALTH UNIT BALENO
050410008001,CLAVERIA MUNICIPAL HEALTH OFFICE
50410008001,CLAVERIA MUNICIPAL HEALTH OFFICE
050410009001,SAN PASCUAL RURAL HEALTH UNIT
50410009001,SAN PASCUAL RURAL HEALTH UNIT
050620001001,DONSOL DISTRICT HOSPITAL
50620001001,DONSOL DISTRICT HOSPITAL
050620002001,CASTILLA DISTRICT HOSPITAL
50620002001,CASTILLA DISTRICT HOSPITAL
050620003001,SORSOGON PROVINCIAL HOSPITAL
50620003001,SORSOGON PROVINCIAL HOSPITAL
050620004001,"GSAC GENERAL HOSPITAL, INC."
50620004001,"GSAC GENERAL HOSPITAL, INC."
050620005001,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE
50620005001,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE
050620006001,GUBAT RURAL HEALTH UNIT
50620006001,GUBAT RURAL HEALTH UNIT
050620007001,DONSOL RURAL HEALTH UNIT
50620007001,DONSOL RURAL HEALTH UNIT
050620008001,MATNOG RURAL HEALTH UNIT
50620008001,MATNOG RURAL HEALTH UNIT
050620009001,RURAL HEALTH UNIT - PILAR
50620009001,RURAL HEALTH UNIT - PILAR
050620010001,SORSOGON EAST DISTRICT HEALTH OFFICE
50620010001,SORSOGON EAST DISTRICT HEALTH OFFICE
050620011001,BACON DISTRICT HEALTH OFFICE
50620011001,BACON DISTRICT HEALTH OFFICE
060040001001,CIRIACO S. TIROL HOSPITAL
60040001001,CIRIACO S. TIROL HOSPITAL
060040002001,DR. RAFAEL S. TUMBOKON MEMORIAL HOSPITAL
60040002001,DR. RAFAEL S. TUMBOKON MEMORIAL HOSPITAL
060040003001,AKLAN COOPERATIVE MISSION HOSPITAL
60040003001,AKLAN COOPERATIVE MISSION HOSPITAL
060040004001,"SAINT GABRIEL MEDICAL CENTER, INC."
60040004001,"SAINT GABRIEL MEDICAL CENTER, INC."
060040005001,MALAY (YAPAK) MEGA HEALTH CENTER PRIMARY CARE FACILITY
60040005001,MALAY (YAPAK) MEGA HEALTH CENTER PRIMARY CARE FACILITY
060040006001,NEW WASHINGTON RURAL HEALTH UNIT II
60040006001,NEW WASHINGTON RURAL HEALTH UNIT II
060040007001,LEZO RURAL HEALTH UNIT AND BIRTHING FACILITY
60040007001,LEZO RURAL HEALTH UNIT AND BIRTHING FACILITY
060040008001,KALIBO RURAL HEALTH UNIT I
60040008001,KALIBO RURAL HEALTH UNIT I
060040009001,ALTAVAS RURAL HEALTH UNIT AND BIRTHING CENTER
60040009001,ALTAVAS RURAL HEALTH UNIT AND BIRTHING CENTER
060040010001,BURUANGA PRIMARY CARE FACILITY
60040010001,BURUANGA PRIMARY CARE FACILITY
060040011001,MADALAG PRIMARY CARE FACILITY
60040011001,MADALAG PRIMARY CARE FACILITY
060060001001,RAMON MAZA SR. MEMORIAL DISTRICT HOSPITAL
60060001001,RAMON MAZA SR. MEMORIAL DISTRICT HOSPITAL
060060002001,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL
60060002001,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL
060060003001,"ANTIQUE MEDICAL CENTER, INC."
60060003001,"ANTIQUE MEDICAL CENTER, INC."
060060004001,VALDERRAMA RURAL HEALTH UNIT
60060004001,VALDERRAMA RURAL HEALTH UNIT
060060005001,CALUYA PRIMARY CARE FACILITY
60060005001,CALUYA PRIMARY CARE FACILITY
060060006001,LIBERTAD POLYCLINIC
60060006001,LIBERTAD POLYCLINIC
060060007001,HAMTIC PRIMARY CARE FACILITY
60060007001,HAMTIC PRIMARY CARE FACILITY
060060008001,TIBIAO PRIMARY CARE FACILITY
60060008001,TIBIAO PRIMARY CARE FACILITY
060060009001,PANDAN PRIMARY CARE FACILITY
60060009001,PANDAN PRIMARY CARE FACILITY
060060010001,SAN JOSE DE BUENAVISTA PRIMARY CARE FACILITY
60060010001,SAN JOSE DE BUENAVISTA PRIMARY CARE FACILITY
060190001001,BAILAN DISTRICT HOSPITAL
60190001001,BAILAN DISTRICT HOSPITAL
060190002001,ROXAS MEMORIAL PROVINCIAL HOSPITAL
60190002001,ROXAS MEMORIAL PROVINCIAL HOSPITAL
060190003001,ST. ANTHONY COLLEGE HOSPITAL
60190003001,ST. ANTHONY COLLEGE HOSPITAL
060190004001,"THE HEALTH CENTRUM, INC."
60190004001,"THE HEALTH CENTRUM, INC."
060190005001,PILAR PRIMARY CARE FACILITY 1
60190005001,PILAR PRIMARY CARE FACILITY 1
060190006001,PANITAN RURAL HEALTH UNIT
60190006001,PANITAN RURAL HEALTH UNIT
060190007001,SIGMA RURAL HEALTH UNIT
60190007001,SIGMA RURAL HEALTH UNIT
060190008001,MAAYON PRIMARY HEALTH CARE FACILITY I
60190008001,MAAYON PRIMARY HEALTH CARE FACILITY I
060190009001,DAO PRIMARY CARE FACILITY I
60190009001,DAO PRIMARY CARE FACILITY I
060190010001,PRESIDENT ROXAS PRIMARY CARE FACILITY
60190010001,PRESIDENT ROXAS PRIMARY CARE FACILITY
060300001001,RAMON TABIANA MEMORIAL DISTRICT HOSPITAL
60300001001,RAMON TABIANA MEMORIAL DISTRICT HOSPITAL
060300002001,RAMON D. DUREMDES DISTRICT HOSPITAL
60300002001,RAMON D. DUREMDES DISTRICT HOSPITAL
060300003001,ALEOSAN DISTRICT HOSPITAL
60300003001,ALEOSAN DISTRICT HOSPITAL
060300004001,SARA DISTRICT HOSPITAL
60300004001,SARA DISTRICT HOSPITAL
060300005001,ILOILO PROVINCIAL HOSPITAL
60300005001,ILOILO PROVINCIAL HOSPITAL
060300006001,HOLY MARY GENERAL HOSPITAL
60300006001,HOLY MARY GENERAL HOSPITAL
060300007001,DINGLE PRIMARY CARE FACILITY
60300007001,DINGLE PRIMARY CARE FACILITY
060300008001,CABATUAN PRIMARY CARE FACILITY 1
60300008001,CABATUAN PRIMARY CARE FACILITY 1
060300009001,LEMERY PRIMARY CARE FACILITY
60300009001,LEMERY PRIMARY CARE FACILITY
060300010001,ANILAO PRIMARY CARE FACILITY
60300010001,ANILAO PRIMARY CARE FACILITY
060300011001,BADIANGAN PRIMARY CARE FACILITY
60300011001,BADIANGAN PRIMARY CARE FACILITY
060300012001,BATAD PRIMARY CARE FACILITY
60300012001,BATAD PRIMARY CARE FACILITY
060300013001,IGBARAS MUNICIPAL HEALTH OFFICE
60300013001,IGBARAS MUNICIPAL HEALTH OFFICE
060300014001,ALIMODIAN PRIMARY CARE FACILITY
60300014001,ALIMODIAN PRIMARY CARE FACILITY
060300015001,SANTA BARBARA RURAL HEALTH UNIT II
60300015001,SANTA BARBARA RURAL HEALTH UNIT II
060300016001,BANATE RURAL HEALTH UNIT
60300016001,BANATE RURAL HEALTH UNIT
060300017001,MINA MUNICIPAL PRIMARY HEALTH CARE FACILITY
60300017001,MINA MUNICIPAL PRIMARY HEALTH CARE FACILITY
060300018001,SAN RAFAEL RURAL HEALTH UNIT
60300018001,SAN RAFAEL RURAL HEALTH UNIT
060300019001,LEON MUNICIPAL PRIMARY CARE FACILITY
60300019001,LEON MUNICIPAL PRIMARY CARE FACILITY
060300020001,OTON RURAL HEALTH UNIT
60300020001,OTON RURAL HEALTH UNIT
060300021001,TIGBAUAN PRIMARY CARE FACILITY
60300021001,TIGBAUAN PRIMARY CARE FACILITY
060790001001,DR. CATALINO GALLEGO NAVA MEDICAL CENTER
60790001001,DR. CATALINO GALLEGO NAVA MEDICAL CENTER
060790002001,"GUIMARAS SPECIALIST MEDICAL CENTER, INC."
60790002001,"GUIMARAS SPECIALIST MEDICAL CENTER, INC."
060790003001,JORDAN PRIMARY CARE FACILITY
60790003001,JORDAN PRIMARY CARE FACILITY
060790004001,BUENAVISTA PRIMARY CARE FACILITY
60790004001,BUENAVISTA PRIMARY CARE FACILITY
063100001001,WESTERN VISAYAS MEDICAL CENTER
63100001001,WESTERN VISAYAS MEDICAL CENTER
063100002001,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC."
63100002001,"METRO ILOILO HOSPITAL AND MEDICAL CENTER, INC."
063100003001,SEAMEN'S HOSPITAL - ILOILO
63100003001,SEAMEN'S HOSPITAL - ILOILO
063100004001,"ST. PAUL'S HOSPITAL OF ILOILO, INC."
63100004001,"ST. PAUL'S HOSPITAL OF ILOILO, INC."
063100005001,STO. ROSARIO DISTRICT HEALTH CENTER
63100005001,STO. ROSARIO DISTRICT HEALTH CENTER
063100006001,LAPUZ DISTRICT HEALTH CENTER
63100006001,LAPUZ DISTRICT HEALTH CENTER
063100007001,MANDURRIAO DISTRICT HEALTH CENTER
63100007001,MANDURRIAO DISTRICT HEALTH CENTER
070120001001,CATIGBIAN DISTRICT HOSPITAL
70120001001,CATIGBIAN DISTRICT HOSPITAL
070120002001,GARCIA MEMORIAL PROVINCIAL HOSPITAL
70120002001,GARCIA MEMORIAL PROVINCIAL HOSPITAL
070120003001,GOV. CELESTINO GALLARES MEMORIAL HOSPITAL
70120003001,GOV. CELESTINO GALLARES MEMORIAL HOSPITAL
070120004001,DR. LIM'S CLINIC AND HOSPITAL
70120004001,DR. LIM'S CLINIC AND HOSPITAL
070120005001,LIM COMMUNITY HOSPITAL
70120005001,LIM COMMUNITY HOSPITAL
070120006001,TAGBILARAN COMMUNITY HOSPITAL CORPORATION
70120006001,TAGBILARAN COMMUNITY HOSPITAL CORPORATION
070120007001,RAMIRO COMMUNITY HOSPITAL CORP.
70120007001,RAMIRO COMMUNITY HOSPITAL CORP.
070120008001,LOAY PRIMARY CARE FACILITY
70120008001,LOAY PRIMARY CARE FACILITY
070120009001,CLARIN PRIMARY CARE FACILITY
70120009001,CLARIN PRIMARY CARE FACILITY
070120010001,DAGOHOY RURAL HEALTH UNIT
70120010001,DAGOHOY RURAL HEALTH UNIT
070120011001,SAN MIGUEL MUNICIPAL HEALTH OFFICE AND BIRTHING CENTER
70120011001,SAN MIGUEL MUNICIPAL HEALTH OFFICE AND BIRTHING CENTER
070120012001,CATIGBIAN - MAIN HEALTH CENTER AND LYING IN
70120012001,CATIGBIAN - MAIN HEALTH CENTER AND LYING IN
070120013001,TUBIGON RURAL HEALTH UNIT I
70120013001,TUBIGON RURAL HEALTH UNIT I
070120014001,CORELLA PRIMARY CARE FACILITY
70120014001,CORELLA PRIMARY CARE FACILITY
070120015001,VALENCIA MUNICIPAL HEALTH OFFICE
70120015001,VALENCIA MUNICIPAL HEALTH OFFICE
070120016001,UBAY MUNICIPAL HEALTH OFFICE
70120016001,UBAY MUNICIPAL HEALTH OFFICE
070120017001,GUINDULMAN PRIMARY CARE FACILITY
70120017001,GUINDULMAN PRIMARY CARE FACILITY
070120018001,CARMEN RURAL HEALTH UNIT
70120018001,CARMEN RURAL HEALTH UNIT
070120019001,ALICIA PRIMARY CARE FACILITY
70120019001,ALICIA PRIMARY CARE FACILITY
070120020001,TORIBIA BADILLA-EVASCO MEMORIAL HEALTH CENTER
70120020001,TORIBIA BADILLA-EVASCO MEMORIAL HEALTH CENTER
070120021001,SEVILLA MUNICIPAL HEALTH OFFICE
70120021001,SEVILLA MUNICIPAL HEALTH OFFICE
070120022001,BIEN UNIDO RURAL HEALTH UNIT
70120022001,BIEN UNIDO RURAL HEALTH UNIT
070120023001,DANAO RURAL HEALTH UNIT
70120023001,DANAO RURAL HEALTH UNIT
070120024001,CANDIJAY PRIMARY CARE FACILITY
70120024001,CANDIJAY PRIMARY CARE FACILITY
070220001001,TOLEDO CITY GENERAL HOSPITAL
70220001001,TOLEDO CITY GENERAL HOSPITAL
070220002001,CEBU PROVINCIAL HOSPITAL (BALAMBAN)
70220002001,CEBU PROVINCIAL HOSPITAL (BALAMBAN)
070220003001,CEBU SOUTH MEDICAL CENTER
70220003001,CEBU SOUTH MEDICAL CENTER
070220004001,DEIPARINE COMMUNITY HOSPITAL
70220004001,DEIPARINE COMMUNITY HOSPITAL
070220005001,"CEBU SOUTH GENERAL HOSPITAL, INC."
70220005001,"CEBU SOUTH GENERAL HOSPITAL, INC."
070220006001,DALAGUETE RURAL HEALTH UNIT I
70220006001,DALAGUETE RURAL HEALTH UNIT I
070220007001,DALAGUETE RURAL HEALTH UNIT II
70220007001,DALAGUETE RURAL HEALTH UNIT II
070220008001,ARGAO RURAL HEALTH UNIT II
70220008001,ARGAO RURAL HEALTH UNIT II
070220009001,SIBONGA MUNICIPAL HEALTH OFFICE - A PRIMARY CARE FACILITY
70220009001,SIBONGA MUNICIPAL HEALTH OFFICE - A PRIMARY CARE FACILITY
070220010001,ALEGRIA RURAL HEALTH UNIT AND BIRTHING CENTER
70220010001,ALEGRIA RURAL HEALTH UNIT AND BIRTHING CENTER
070220011001,SAN FERNANDO RURAL HEALTH UNIT II
70220011001,SAN FERNANDO RURAL HEALTH UNIT II
070220012001,BOLJOON RURAL HEALTH UNIT
70220012001,BOLJOON RURAL HEALTH UNIT
070220013001,SAN REMIGIO RURAL HEALTH UNIT II
70220013001,SAN REMIGIO RURAL HEALTH UNIT II
070220014001,SAN FRANCISCO RURAL HEALTH UNIT
70220014001,SAN FRANCISCO RURAL HEALTH UNIT
070220015001,ALCOY RURAL HEALTH UNIT
70220015001,ALCOY RURAL HEALTH UNIT
070220016001,TABOGON RURAL HEALTH UNIT
70220016001,TABOGON RURAL HEALTH UNIT
070220017001,SAN REMIGIO RURAL HEALTH UNIT 1
70220017001,SAN REMIGIO RURAL HEALTH UNIT 1
070220018001,MINGLANILLA RURAL HEALTH UNIT II
70220018001,MINGLANILLA RURAL HEALTH UNIT II
070220019001,TALISAY CITY HEALTH UNIT III
70220019001,TALISAY CITY HEALTH UNIT III
070220020001,CARMEN RURAL HEALTH UNIT
70220020001,CARMEN RURAL HEALTH UNIT
070220021001,CORDOVA PRIMARY HEALTH CARE FACILITY
70220021001,CORDOVA PRIMARY HEALTH CARE FACILITY
070220022001,PILAR RURAL HEALTH UNIT
70220022001,PILAR RURAL HEALTH UNIT
070220023001,MEDELLIN PRIMARY CARE FACILITY
70220023001,MEDELLIN PRIMARY CARE FACILITY
070220024001,MALABUYOC RHU PRIMARY CARE FACILITY
70220024001,MALABUYOC RHU PRIMARY CARE FACILITY
070220025001,THE MUNICIPALITY OF SAN FERNANDO CEBU PCF
70220025001,THE MUNICIPALITY OF SAN FERNANDO CEBU PCF
073060001001,CAMP LAPULAPU ARMY STATION HOSPITAL
73060001001,CAMP LAPULAPU ARMY STATION HOSPITAL
073060002001,SAINT ANTHONY MOTHER AND CHILD HOSPITAL
73060002001,SAINT ANTHONY MOTHER AND CHILD HOSPITAL
073060003001,VICENTE SOTTO MEMORIAL MEDICAL CENTER
73060003001,VICENTE SOTTO MEMORIAL MEDICAL CENTER
073060004001,"SAINT VINCENT GENERAL HOSPITAL CEBU, INC."
73060004001,"SAINT VINCENT GENERAL HOSPITAL CEBU, INC."
073060005001,CEBU NORTH GENERAL HOSPITAL
73060005001,CEBU NORTH GENERAL HOSPITAL
073060006001,CHONG HUA HOSPITAL
73060006001,CHONG HUA HOSPITAL
073060007001,"CEBU (VELEZ) GENERAL HOSPITAL, INC."
73060007001,"CEBU (VELEZ) GENERAL HOSPITAL, INC."
073060008001,APAS SUPER FAMILY HEALTH CENTER
73060008001,APAS SUPER FAMILY HEALTH CENTER
073060009001,PARDO HEALTH CENTER
73060009001,PARDO HEALTH CENTER
073060010001,LUZ HEALTH CENTER
73060010001,LUZ HEALTH CENTER
073110001001,LAPU-LAPU CITY HOSPITAL
73110001001,LAPU-LAPU CITY HOSPITAL
073110002001,"ALLEGIANT REGIONAL CARE HOSPITALS, INC."
73110002001,"ALLEGIANT REGIONAL CARE HOSPITALS, INC."
073110003001,LAPU-LAPU CITY HEALTH OFFICE
73110003001,LAPU-LAPU CITY HEALTH OFFICE
073130001001,EVERSLEY CHILDS SANITARIUM AND GENERAL HOSPITAL
73130001001,EVERSLEY CHILDS SANITARIUM AND GENERAL HOSPITAL
073130002001,THE HOSPITAL AT MAAYO
73130002001,THE HOSPITAL AT MAAYO
073130003001,"UNIVERSITY OF CEBU MEDICAL CENTER, INC."
73130003001,"UNIVERSITY OF CEBU MEDICAL CENTER, INC."
073130004001,MANDAUE CITY PRIMARY CARE FACILITY
73130004001,MANDAUE CITY PRIMARY CARE FACILITY
080260001001,FELIPE ABRIGO MEMORIAL HOSPITAL
